ID,DescripcionItem,CantidadItem,Municipio,Latitud_Y,Longitud_X,tierras,base,concreto,PvF,areaPvF,areaConcreto,areaBase,areaTierras
6742,Canalizacion tuberia en concreto,3.3,MEDELLIN,6.224071,-75.625793,0.2474999999999999,0.165,0.165,0.0,False,True,True,True
6743,Canalizacion tuberia en concreto,3.3,MEDELLIN,6.225158,-75.625852,0.2474999999999999,0.165,0.165,0.0,False,True,True,True
6744,Canalizacion tuberia en concreto,3.3,MEDELLIN,6.23562539,-75.59582957,0.2474999999999999,0.165,0.165,0.0,True,True,True,True
6745,Canalizacion tuberia en concreto,3.3,MEDELLIN,6.26949566,-75.54368874,0.2474999999999999,0.165,0.165,0.0,True,True,True,True
6746,Canalizacion tuberia en concreto,3.3,MEDELLIN,6.27544467,-75.5623241,0.2474999999999999,0.165,0.165,0.0,True,True,True,True
6747,Canalizacion tuberia en concreto,3.3,MEDELLIN,6.286276,-75.53801918,0.2474999999999999,0.165,0.165,0.0,True,True,True,True
6748,Canalizacion tuberia en concreto,3.3,MEDELLIN,6.28710658,-75.53808455,0.2474999999999999,0.165,0.165,0.0,True,True,True,True
6749,Canalizacion tuberia en concreto,3.3,MEDELLIN,6.28745878,-75.53811937,0.2474999999999999,0.165,0.165,0.0,True,True,True,True
6750,Canalizacion tuberia en concreto,3.3,MEDELLIN,6.28843417,-75.538436,0.2474999999999999,0.165,0.165,0.0,True,True,True,True
6751,Canalizacion tuberia en concreto,3.3,MEDELLIN,6.289217,-75.539011,0.2474999999999999,0.165,0.165,0.0,True,True,True,True
