fid,ID,DescripcionItem,CantidadItem,Municipio,Latitud (Y),Longitud (X),tierras,base,concreto,PvF
"2660","6966",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.287703,-75.571551,0.33,0.22,0.22,0
"2661","6967",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.28940188,-75.53923976,0.33,0.22,0.22,0
"2662","6968",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.29047237,-75.53830542,0.33,0.22,0.22,0
"2663","6969",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.29412899,-75.58212344,0.33,0.22,0.22,0
"2664","6970",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.29544444,-75.58589156,0.33,0.22,0.22,0
"2665","6971",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.296487,-75.552429,0.33,0.22,0.22,0
"2666","6972",Canalizacion tuberia en concreto,4.5,BELLO,6.32768987,-75.54370211,0.3375,0.225,0.225,0
"2667","6973",Canalizacion tuberia en concreto,4.5,BELLO,6.35358395,-75.56668496,0.3375,0.225,0.225,0
"2668","6974",Canalizacion tuberia en concreto,4.5,BELLO,6.35979,-75.572759,0.3375,0.225,0.225,0
"2669","6975",Canalizacion tuberia en concreto,4.5,ENVIGADO,6.15459622,-75.53700694,0.3375,0.225,0.225,0
"2670","6977",Canalizacion tuberia en concreto,4.5,MEDELLIN,6.21282989,-75.57102573,0.3375,0.225,0.225,0
"2671","6978",Canalizacion tuberia en concreto,4.5,MEDELLIN,6.22220341,-75.58257794,0.3375,0.225,0.225,0
"2672","6979",Canalizacion tuberia en concreto,4.5,MEDELLIN,6.242675,-75.542648,0.3375,0.225,0.225,0
"2673","6980",Canalizacion tuberia en concreto,4.5,MEDELLIN,6.249972,-75.570507,0.3375,0.225,0.225,0
"2674","6981",Canalizacion tuberia en concreto,4.5,MEDELLIN,6.25145197,-75.55702409,0.3375,0.225,0.225,0
"2675","6982",Canalizacion tuberia en concreto,4.5,MEDELLIN,6.25722909,-75.56068259,0.3375,0.225,0.225,0
"2676","6983",Canalizacion tuberia en concreto,4.5,MEDELLIN,6.27284715,-75.57176748,0.3375,0.225,0.225,0
"2677","6984",Canalizacion tuberia en concreto,4.5,MEDELLIN,6.28253622,-75.5550137,0.3375,0.225,0.225,0
"2678","6985",Canalizacion tuberia en concreto,4.5,MEDELLIN,6.2833209,-75.5510788,0.3375,0.225,0.225,0
"2679","6986",Canalizacion tuberia en concreto,4.5,MEDELLIN,6.28778245,-75.53889508,0.3375,0.225,0.225,0
"2680","6987",Canalizacion tuberia en concreto,4.6,BELLO,6.315426,-75.581054,0.345,0.23,0.23,0
"2681","6988",Canalizacion tuberia en concreto,4.6,BELLO,6.322423,-75.559306,0.345,0.23,0.23,0
"2682","6990",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.2069432,-75.5662369,0.345,0.23,0.23,0
"2683","6992",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.23849632,-75.55601116,0.345,0.23,0.23,0
"2684","6993",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.2431216,-75.55555032,0.345,0.23,0.23,0
"2685","6994",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.24593297,-75.56631352,0.345,0.23,0.23,0
"2686","6995",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.25985103,-75.62161558,0.345,0.23,0.23,0
"2687","6996",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.28130321,-75.55748021,0.345,0.23,0.23,0
"2688","6997",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.28677657,-75.53850267,0.345,0.23,0.23,0
"2689","6998",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.28762217,-75.53813491,0.345,0.23,0.23,0
"2690","6999",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.29257391,-75.57162673,0.345,0.23,0.23,0
"2691","7000",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.29842,-75.578739,0.345,0.23,0.23,0
"2692","7007",Canalizacion tuberia en concreto,4.7,MEDELLIN,6.23201445,-75.59631513,0.3525,0.235,0.235,0
"2693","7008",Canalizacion tuberia en concreto,4.7,MEDELLIN,6.247877,-75.634844,0.3525,0.235,0.235,0
"2694","7009",Canalizacion tuberia en concreto,4.7,MEDELLIN,6.256412,-75.555576,0.3525,0.235,0.235,0
"2695","7010",Canalizacion tuberia en concreto,4.7,MEDELLIN,6.25930993,-75.59464728,0.3525,0.235,0.235,0
"2696","7011",Canalizacion tuberia en concreto,4.7,MEDELLIN,6.265902,-75.555374,0.3525,0.235,0.235,0
"2697","7012",Canalizacion tuberia en concreto,4.7,MEDELLIN,6.28675,-75.53748,0.3525,0.235,0.235,0
"2698","7013",Canalizacion tuberia en concreto,4.8,BELLO,6.33896536,-75.54955578,0.36,0.24,0.24,0
"2699","7014",Canalizacion tuberia en concreto,4.8,BELLO,6.34888126,-75.54854998,0.36,0.24,0.24,0
"2700","7017",Canalizacion tuberia en concreto,4.8,MEDELLIN,6.238992,-75.558521,0.36,0.24,0.24,0
"2701","7018",Canalizacion tuberia en concreto,4.8,MEDELLIN,6.24104146,-75.60747476,0.36,0.24,0.24,0
"2702","7019",Canalizacion tuberia en concreto,4.8,MEDELLIN,6.24382764,-75.55876113,0.36,0.24,0.24,0
"2703","7020",Canalizacion tuberia en concreto,4.8,MEDELLIN,6.24917527,-75.6245036,0.36,0.24,0.24,0
"2704","7021",Canalizacion tuberia en concreto,4.8,MEDELLIN,6.25096527,-75.56716106,0.36,0.24,0.24,0
"2705","7022",Canalizacion tuberia en concreto,4.8,MEDELLIN,6.25336993,-75.60260889,0.36,0.24,0.24,0
"2706","7023",Canalizacion tuberia en concreto,4.8,MEDELLIN,6.28726555,-75.53883393,0.36,0.24,0.24,0
"2707","7024",Canalizacion tuberia en concreto,4.8,MEDELLIN,6.29062357,-75.53820603,0.36,0.24,0.24,0
"2708","7025",Canalizacion tuberia en concreto,4.9,BELLO,6.31870488,-75.56316924,0.3675,0.245,0.245,0
"2709","7028",Canalizacion tuberia en concreto,4.9,MEDELLIN,6.24133271,-75.54381342,0.3675,0.245,0.245,0
"2710","7029",Canalizacion tuberia en concreto,4.9,MEDELLIN,6.29831658,-75.58422958,0.3675,0.245,0.245,0
"2711","7030",Canalizacion tuberia en concreto,5,BELLO,6.31334678,-75.56237375,0.375,0.25,0.25,0
"2712","7031",Canalizacion tuberia en concreto,5,BELLO,6.33590833,-75.56331,0.375,0.25,0.25,0
"2713","7032",Canalizacion tuberia en concreto,5,BELLO,6.345309,-75.549766,0.375,0.25,0.25,0
"2714","7037",Canalizacion tuberia en concreto,5,MEDELLIN,6.23497539,-75.54167964,0.375,0.25,0.25,0
"2715","7038",Canalizacion tuberia en concreto,5,MEDELLIN,6.240204,-75.560257,0.375,0.25,0.25,0
"2716","7039",Canalizacion tuberia en concreto,5,MEDELLIN,6.24726874,-75.59027008,0.375,0.25,0.25,0
"2717","7040",Canalizacion tuberia en concreto,5,MEDELLIN,6.251737,-75.54797,0.375,0.25,0.25,0
"2718","7041",Canalizacion tuberia en concreto,5,MEDELLIN,6.256933,-75.61478205,0.375,0.25,0.25,0
"2719","7042",Canalizacion tuberia en concreto,5,MEDELLIN,6.26958458,-75.55692469,0.375,0.25,0.25,0
"2720","7043",Canalizacion tuberia en concreto,5,MEDELLIN,6.27461549,-75.54992083,0.375,0.25,0.25,0
"2721","7044",Canalizacion tuberia en concreto,5,MEDELLIN,6.274846,-75.605236,0.375,0.25,0.25,0
"2722","7045",Canalizacion tuberia en concreto,5,MEDELLIN,6.274862,-75.605185,0.375,0.25,0.25,0
"2723","7046",Canalizacion tuberia en concreto,5,MEDELLIN,6.27693027,-75.54815865,0.375,0.25,0.25,0
"2724","7047",Canalizacion tuberia en concreto,5,MEDELLIN,6.27912788,-75.5520148,0.375,0.25,0.25,0
"2725","7048",Canalizacion tuberia en concreto,5,MEDELLIN,6.27973823,-75.55731649,0.375,0.25,0.25,0
"2726","7049",Canalizacion tuberia en concreto,5,MEDELLIN,6.28598651,-75.53688157,0.375,0.25,0.25,0
"2727","7050",Canalizacion tuberia en concreto,5,MEDELLIN,6.28643722,-75.53851401,0.375,0.25,0.25,0
"2728","7051",Canalizacion tuberia en concreto,5,MEDELLIN,6.28652133,-75.53760443,0.375,0.25,0.25,0
"2729","7052",Canalizacion tuberia en concreto,5,MEDELLIN,6.28844996,-75.53970757,0.375,0.25,0.25,0
"2730","7053",Canalizacion tuberia en concreto,5,MEDELLIN,6.292643,-75.595263,0.375,0.25,0.25,0
"2731","7054",Canalizacion tuberia en concreto,5,MEDELLIN,6.29364998,-75.55822001,0.375,0.25,0.25,0
"2732","7056",Canalizacion tuberia en concreto,5.1,MEDELLIN,6.24690828,-75.61989787,0.3825,0.255,0.255,0
"2733","7058",Canalizacion tuberia en concreto,5.2,BELLO,6.31406685,-75.5601108,0.39,0.26,0.26,0
"2734","7059",Canalizacion tuberia en concreto,5.2,BELLO,6.32211725,-75.55851572,0.39,0.26,0.26,0
"2735","7061",Canalizacion tuberia en concreto,5.2,MEDELLIN,6.23025521,-75.60700284,0.39,0.26,0.26,0
"2736","7062",Canalizacion tuberia en concreto,5.2,MEDELLIN,6.23416303,-75.59328015,0.39,0.26,0.26,0
"2737","7063",Canalizacion tuberia en concreto,5.2,MEDELLIN,6.23857712,-75.60340503,0.39,0.26,0.26,0
"2738","7064",Canalizacion tuberia en concreto,5.2,MEDELLIN,6.24781321,-75.60925162,0.39,0.26,0.26,0
"2739","7065",Canalizacion tuberia en concreto,5.2,MEDELLIN,6.25210246,-75.62182503,0.39,0.26,0.26,0
"2740","7066",Canalizacion tuberia en concreto,5.2,MEDELLIN,6.26957496,-75.55686108,0.39,0.26,0.26,0
"2741","7067",Canalizacion tuberia en concreto,5.2,MEDELLIN,6.282647,-75.561258,0.39,0.26,0.26,0
"2742","7068",Canalizacion tuberia en concreto,5.2,MEDELLIN,6.28639506,-75.55527845,0.39,0.26,0.26,0
"2743","7069",Canalizacion tuberia en concreto,5.2,MEDELLIN,6.287743,-75.539413,0.39,0.26,0.26,0
"2744","7070",Canalizacion tuberia en concreto,5.2,MEDELLIN,6.28843417,-75.538436,0.39,0.26,0.26,0
"2745","7071",Canalizacion tuberia en concreto,5.2,MEDELLIN,6.29219989,-75.5794147,0.39,0.26,0.26,0
"2746","7072",Canalizacion tuberia en concreto,5.2,MEDELLIN,6.30497832,-75.55252264,0.39,0.26,0.26,0
"2747","7073",Canalizacion tuberia en concreto,5.3,MEDELLIN,6.25956,-75.614621,0.3975,0.265,0.265,0
"2748","7074",Canalizacion tuberia en concreto,5.3,MEDELLIN,6.289243,-75.538788,0.3975,0.265,0.265,0
"2749","7075",Canalizacion tuberia en concreto,5.3,MEDELLIN,6.30237847,-75.57385228,0.3975,0.265,0.265,0
"2750","7076",Canalizacion tuberia en concreto,5.4,BELLO,6.32040436,-75.55873916,0.405,0.27,0.27,0
"2751","7077",Canalizacion tuberia en concreto,5.4,MEDELLIN,6.242802,-75.545325,0.405,0.27,0.27,0
"2752","7078",Canalizacion tuberia en concreto,5.4,MEDELLIN,6.28641085,-75.53715148,0.405,0.27,0.27,0
"2753","7079",Canalizacion tuberia en concreto,5.4,MEDELLIN,6.288451,-75.55786,0.405,0.27,0.27,0
"2754","7080",Canalizacion tuberia en concreto,5.4,MEDELLIN,6.29392288,-75.5804466,0.405,0.27,0.27,0
"2755","7081",Canalizacion tuberia en concreto,5.4,MEDELLIN,6.30445562,-75.58361763,0.405,0.27,0.27,0
"2756","7082",Canalizacion tuberia en concreto,5.4,MEDELLIN,6.305226,-75.567351,0.405,0.27,0.27,0
"2757","7085",Canalizacion tuberia en concreto,5.5,MEDELLIN,6.23624291,-75.55631853,0.4125,0.275,0.275,0
"2758","7086",Canalizacion tuberia en concreto,5.5,MEDELLIN,6.28120398,-75.55026982,0.4125,0.275,0.275,0
"2759","7087",Canalizacion tuberia en concreto,5.5,MEDELLIN,6.28640294,-75.53838424,0.4125,0.275,0.275,0
"2760","7088",Canalizacion tuberia en concreto,5.5,MEDELLIN,6.28894979,-75.54541904,0.4125,0.275,0.275,0
"2761","7089",Canalizacion tuberia en concreto,5.6,MEDELLIN,6.25723814,-75.59989484,0.42,0.28,0.28,0
"2762","7090",Canalizacion tuberia en concreto,5.6,MEDELLIN,6.28950129,-75.53918159,0.42,0.28,0.28,0
"2763","7091",Canalizacion tuberia en concreto,5.6,MEDELLIN,6.2950871,-75.55136432,0.42,0.28,0.28,0
"2764","7093",Canalizacion tuberia en concreto,5.7,MEDELLIN,6.26151205,-75.58670634,0.4275,0.285,0.285,0
"2765","7094",Canalizacion tuberia en concreto,5.7,MEDELLIN,6.27630226,-75.5636206,0.4275,0.285,0.285,0
"2766","7095",Canalizacion tuberia en concreto,5.7,MEDELLIN,6.2887095,-75.53944105,0.4275,0.285,0.285,0
"2767","7097",Canalizacion tuberia en concreto,5.8,BELLO,6.30995104,-75.54598665,0.435,0.29,0.29,0
"2768","7098",Canalizacion tuberia en concreto,5.8,BELLO,6.3220488,-75.55841804,0.435,0.29,0.29,0
"2769","7099",Canalizacion tuberia en concreto,5.8,MEDELLIN,6.21347481,-75.57108608,0.435,0.29,0.29,0
"2770","7100",Canalizacion tuberia en concreto,5.8,MEDELLIN,6.24419319,-75.60405363,0.435,0.29,0.29,0
"2771","7101",Canalizacion tuberia en concreto,5.8,MEDELLIN,6.28992953,-75.53842843,0.435,0.29,0.29,0
"2772","7102",Canalizacion tuberia en concreto,5.9,BELLO,6.317713,-75.565967,0.4425,0.295,0.295,0
"2773","7103",Canalizacion tuberia en concreto,5.9,MEDELLIN,6.24826908,-75.60206865,0.4425,0.295,0.295,0
"2774","7104",Canalizacion tuberia en concreto,5.9,MEDELLIN,6.288478,-75.5384001,0.4425,0.295,0.295,0
"2775","7105",Canalizacion tuberia en concreto,5.9,MEDELLIN,6.30050589,-75.57710594,0.4425,0.295,0.295,0
"2776","7106",Canalizacion tuberia en concreto,6,BELLO,6.357163,-75.571634,0.45,0.3,0.3,0
"2777","7109",Canalizacion tuberia en concreto,6,MEDELLIN,6.23645399,-75.53979204,0.45,0.3,0.3,0
"2778","7110",Canalizacion tuberia en concreto,6,MEDELLIN,6.25003461,-75.63090108,0.45,0.3,0.3,0
"2779","7111",Canalizacion tuberia en concreto,6,MEDELLIN,6.25154186,-75.58924425,0.45,0.3,0.3,0
"2780","7112",Canalizacion tuberia en concreto,6,MEDELLIN,6.25292397,-75.60174074,0.45,0.3,0.3,0
"2781","7113",Canalizacion tuberia en concreto,6,MEDELLIN,6.268232,-75.59963,0.45,0.3,0.3,0
"2782","7114",Canalizacion tuberia en concreto,6,MEDELLIN,6.278115,-75.633808,0.45,0.3,0.3,0
"2783","7115",Canalizacion tuberia en concreto,6,MEDELLIN,6.27826417,-75.54886178,0.45,0.3,0.3,0
"2784","7116",Canalizacion tuberia en concreto,6,MEDELLIN,6.27860355,-75.54946415,0.45,0.3,0.3,0
"2785","7117",Canalizacion tuberia en concreto,6,MEDELLIN,6.29799329,-75.55116695,0.45,0.3,0.3,0
"2786","7118",Canalizacion tuberia en concreto,6,MEDELLIN,6.30111686,-75.54101191,0.45,0.3,0.3,0
"2787","7119",Canalizacion tuberia en concreto,6,MEDELLIN,6.30196953,-75.55004719,0.45,0.3,0.3,0
"2788","7120",Canalizacion tuberia en concreto,6,MEDELLIN,6.305033,-75.579273,0.45,0.3,0.3,0
"2789","7121",Canalizacion tuberia en concreto,6,MEDELLIN,6.30743788,-75.58297216,0.45,0.3,0.3,0
"2790","7122",Canalizacion tuberia en concreto,6,MEDELLIN,6.30917952,-75.57077665,0.45,0.3,0.3,0
"2791","7123",Canalizacion tuberia en concreto,6.1,MEDELLIN,6.2602611,-75.55159319,0.4575,0.305,0.305,0
"2792","7124",Canalizacion tuberia en concreto,6.1,MEDELLIN,6.27817027,-75.54900433,0.4575,0.305,0.305,0
"2793","7125",Canalizacion tuberia en concreto,6.1,MEDELLIN,6.28618298,-75.53737685,0.4575,0.305,0.305,0
"2794","7126",Canalizacion tuberia en concreto,6.2,MEDELLIN,6.26140666,-75.59376424,0.465,0.31,0.31,0
"2795","7127",Canalizacion tuberia en concreto,6.2,MEDELLIN,6.28449544,-75.5437896,0.465,0.31,0.31,0
"2796","7128",Canalizacion tuberia en concreto,6.29,MEDELLIN,6.29359001,-75.55016736,0.47175,0.3145,0.3145,0
"2797","7129",Canalizacion tuberia en concreto,6.3,BELLO,6.32215557,-75.56141285,0.4725,0.315,0.315,0
"2798","7130",Canalizacion tuberia en concreto,6.3,GIRARDOTA,6.35893787,-75.46116546,0.4725,0.315,0.315,0
"2799","7132",Canalizacion tuberia en concreto,6.3,MEDELLIN,6.23779801,-75.584332,0.4725,0.315,0.315,0
"2800","7133",Canalizacion tuberia en concreto,6.3,MEDELLIN,6.2850435,-75.56225327,0.4725,0.315,0.315,0
"2801","7134",Canalizacion tuberia en concreto,6.3,MEDELLIN,6.29092267,-75.55599026,0.4725,0.315,0.315,0
"2802","7135",Canalizacion tuberia en concreto,6.4,BELLO,6.33969868,-75.54939957,0.48,0.32,0.32,0
"2803","7136",Canalizacion tuberia en concreto,6.4,MEDELLIN,6.24865024,-75.60965502,0.48,0.32,0.32,0
"2804","7137",Canalizacion tuberia en concreto,6.4,MEDELLIN,6.25683291,-75.60144636,0.48,0.32,0.32,0
"2805","7138",Canalizacion tuberia en concreto,6.4,MEDELLIN,6.25689448,-75.59501853,0.48,0.32,0.32,0
"2806","7139",Canalizacion tuberia en concreto,6.4,MEDELLIN,6.25787531,-75.61243384,0.48,0.32,0.32,0
"2807","7140",Canalizacion tuberia en concreto,6.4,MEDELLIN,6.27428309,-75.58011868,0.48,0.32,0.32,0
"2808","7141",Canalizacion tuberia en concreto,6.4,MEDELLIN,6.27870835,-75.55498191,0.48,0.32,0.32,0
"2809","7142",Canalizacion tuberia en concreto,6.4,MEDELLIN,6.2897347,-75.5395442,0.48,0.32,0.32,0
"2810","7143",Canalizacion tuberia en concreto,6.5,MEDELLIN,6.239837,-75.591784,0.4875,0.325,0.325,0
"2811","7144",Canalizacion tuberia en concreto,6.5,MEDELLIN,6.24934954,-75.58833427,0.4875,0.325,0.325,0
"2812","7145",Canalizacion tuberia en concreto,6.5,MEDELLIN,6.282205,-75.644798,0.4875,0.325,0.325,0
"2813","7146",Canalizacion tuberia en concreto,6.5,MEDELLIN,6.28617406,-75.53744643,0.4875,0.325,0.325,0
"2814","7147",Canalizacion tuberia en concreto,6.5,MEDELLIN,6.28770191,-75.53916877,0.4875,0.325,0.325,0
"2815","7148",Canalizacion tuberia en concreto,6.5,MEDELLIN,6.28770445,-75.53960199,0.4875,0.325,0.325,0
"2816","7149",Canalizacion tuberia en concreto,6.6,BELLO,6.34232674,-75.54867711,0.495,0.33,0.33,0
"2817","7150",Canalizacion tuberia en concreto,6.6,BELLO,6.34753708,-75.55973097,0.495,0.33,0.33,0
"2818","7152",Canalizacion tuberia en concreto,6.7,BELLO,6.34081112,-75.55021512,0.5025,0.335,0.335,0
"2819","7153",Canalizacion tuberia en concreto,6.7,MEDELLIN,6.23868336,-75.58289094,0.5025,0.335,0.335,0
"2820","7154",Canalizacion tuberia en concreto,6.7,MEDELLIN,6.28673365,-75.53766349,0.5025,0.335,0.335,0
"2821","7155",Canalizacion tuberia en concreto,6.7,MEDELLIN,6.30432919,-75.56914491,0.5025,0.335,0.335,0
"2822","7156",Canalizacion tuberia en concreto,6.8,BELLO,6.31583847,-75.55858699,0.51,0.34,0.34,0
"2823","7157",Canalizacion tuberia en concreto,6.8,MEDELLIN,6.23503178,-75.59544762,0.51,0.34,0.34,0
"2824","7158",Canalizacion tuberia en concreto,6.8,MEDELLIN,6.2869154,-75.56136604,0.51,0.34,0.34,0
"2825","7159",Canalizacion tuberia en concreto,6.9,MEDELLIN,6.22598729,-75.60647904,0.5175,0.345,0.345,0
"2826","7160",Canalizacion tuberia en concreto,6.9,MEDELLIN,6.28682071,-75.5376852,0.5175,0.345,0.345,0
"2827","7164",Canalizacion tuberia en concreto,7,MEDELLIN,6.22167079,-75.58437445,0.525,0.35,0.35,0
"2828","7165",Canalizacion tuberia en concreto,7,MEDELLIN,6.23397866,-75.58665707,0.525,0.35,0.35,0
"2829","7166",Canalizacion tuberia en concreto,7,MEDELLIN,6.26145835,-75.60220161,0.525,0.35,0.35,0
"2830","7167",Canalizacion tuberia en concreto,7,MEDELLIN,6.266374,-75.55448,0.525,0.35,0.35,0
"2831","7168",Canalizacion tuberia en concreto,7,MEDELLIN,6.281023,-75.602799,0.525,0.35,0.35,0
"2832","7169",Canalizacion tuberia en concreto,7,MEDELLIN,6.28683415,-75.54061139,0.525,0.35,0.35,0
"2833","7170",Canalizacion tuberia en concreto,7,MEDELLIN,6.28720777,-75.58483919,0.525,0.35,0.35,0
"2834","7171",Canalizacion tuberia en concreto,7,MEDELLIN,6.288906,-75.539119,0.525,0.35,0.35,0
"2835","7172",Canalizacion tuberia en concreto,7,MEDELLIN,6.290591,-75.537984,0.525,0.35,0.35,0
"2836","7173",Canalizacion tuberia en concreto,7,MEDELLIN,6.29783728,-75.55110822,0.525,0.35,0.35,0
"2837","7174",Canalizacion tuberia en concreto,7,MEDELLIN,6.29921738,-75.54134913,0.525,0.35,0.35,0
"2838","7175",Canalizacion tuberia en concreto,7,MEDELLIN,6.30119815,-75.58244378,0.525,0.35,0.35,0
"2839","7177",Canalizacion tuberia en concreto,7.1,MEDELLIN,6.21696041,-75.58185233,0.5325,0.355,0.355,0
"2840","7178",Canalizacion tuberia en concreto,7.1,MEDELLIN,6.24322255,-75.60760325,0.5325,0.355,0.355,0
"2841","7180",Canalizacion tuberia en concreto,7.2,MEDELLIN,6.2508025,-75.59817748,0.54,0.36,0.36,0
"2842","7181",Canalizacion tuberia en concreto,7.2,MEDELLIN,6.25512601,-75.58536912,0.54,0.36,0.36,0
"2843","7182",Canalizacion tuberia en concreto,7.2,MEDELLIN,6.271108,-75.634063,0.54,0.36,0.36,0
"2844","7183",Canalizacion tuberia en concreto,7.2,MEDELLIN,6.28628857,-75.53736381,0.54,0.36,0.36,0
"2845","7184",Canalizacion tuberia en concreto,7.3,MEDELLIN,6.2512813,-75.59382645,0.5475,0.365,0.365,0
"2846","7185",Canalizacion tuberia en concreto,7.3,MEDELLIN,6.26039071,-75.60934886,0.5475,0.365,0.365,0
"2847","7186",Canalizacion tuberia en concreto,7.3,MEDELLIN,6.28715613,-75.53736127,0.5475,0.365,0.365,0
"2848","7187",Canalizacion tuberia en concreto,7.4,BELLO,6.31615622,-75.58327126,0.555,0.37,0.37,0
"2849","7188",Canalizacion tuberia en concreto,7.4,MEDELLIN,6.24984126,-75.58765699,0.555,0.37,0.37,0
"2850","7189",Canalizacion tuberia en concreto,7.4,MEDELLIN,6.26501286,-75.59989608,0.555,0.37,0.37,0
"2851","7190",Canalizacion tuberia en concreto,7.4,MEDELLIN,6.27609,-75.638197,0.555,0.37,0.37,0
"2852","7191",Canalizacion tuberia en concreto,7.4,MEDELLIN,6.28794944,-75.53831657,0.555,0.37,0.37,0
"2853","7192",Canalizacion tuberia en concreto,7.4,MEDELLIN,6.28838174,-75.53984639,0.555,0.37,0.37,0
"2854","7193",Canalizacion tuberia en concreto,7.5,ENVIGADO,6.15446746,-75.53661478,0.5625,0.375,0.375,0
"2855","7195",Canalizacion tuberia en concreto,7.5,MEDELLIN,6.22264878,-75.61145757,0.5625,0.375,0.375,0
"2856","7198",Canalizacion tuberia en concreto,7.8,MEDELLIN,6.25339734,-75.54105707,0.585,0.39,0.39,0
"2857","7199",Canalizacion tuberia en concreto,7.8,MEDELLIN,6.26270858,-75.59838769,0.585,0.39,0.39,0
"2858","7200",Canalizacion tuberia en concreto,7.8,MEDELLIN,6.28682853,-75.53770864,0.585,0.39,0.39,0
"2859","7203",Canalizacion tuberia en concreto,8,MEDELLIN,6.279334,-75.544873,0.6,0.4,0.4,0
"2860","7204",Canalizacion tuberia en concreto,8,MEDELLIN,6.28622565,-75.53740236,0.6,0.4,0.4,0
"2861","7205",Canalizacion tuberia en concreto,8,MEDELLIN,6.28813193,-75.53855073,0.6,0.4,0.4,0
"2862","7206",Canalizacion tuberia en concreto,8.1,MEDELLIN,6.24774407,-75.59261387,0.6075,0.405,0.405,0
"2863","7207",Canalizacion tuberia en concreto,8.2,MEDELLIN,6.23598769,-75.53046468,0.615,0.41,0.41,0
"2864","7208",Canalizacion tuberia en concreto,8.3,MEDELLIN,6.20786144,-75.57487733,0.6225,0.415,0.415,0
"2865","7209",Canalizacion tuberia en concreto,8.3,MEDELLIN,6.27569993,-75.54886702,0.6225,0.415,0.415,0
"2866","7210",Canalizacion tuberia en concreto,8.4,MEDELLIN,6.27892,-75.622331,0.63,0.42,0.42,0
"2867","7212",Canalizacion tuberia en concreto,8.8,MEDELLIN,6.2864412,-75.53714148,0.66,0.44,0.44,0
"2868","7213",Canalizacion tuberia en concreto,9,MEDELLIN,6.26372492,-75.56085657,0.675,0.45,0.45,0
"2869","7214",Canalizacion tuberia en concreto,9,MEDELLIN,6.27513405,-75.60831048,0.675,0.45,0.45,0
"2870","7215",Canalizacion tuberia en concreto,9.1,MEDELLIN,6.25166405,-75.58808982,0.6825,0.455,0.455,0
"2871","7216",Canalizacion tuberia en concreto,9.3,BELLO,6.34568,-75.554912,0.6975,0.465,0.465,0
"2872","7217",Canalizacion tuberia en concreto,9.3,MEDELLIN,6.23292503,-75.55711918,0.6975,0.465,0.465,0
"2873","7218",Canalizacion tuberia en concreto,9.4,MEDELLIN,6.263144,-75.545476,0.705,0.47,0.47,0
"2874","7219",Canalizacion tuberia en concreto,9.5,MEDELLIN,6.24836874,-75.63259888,0.7125,0.475,0.475,0
"2875","7221",Canalizacion tuberia en concreto,9.7,MEDELLIN,6.2277374,-75.6053807,0.7275,0.485,0.485,0
"2876","7222",Canalizacion tuberia en concreto,9.7,MEDELLIN,6.286466,-75.537328,0.7275,0.485,0.485,0
