fid,ID,DescripcionItem,CantidadItem,Municipio,Latitud (Y),Longitud (X),tierras,base,concreto,PvF
"1138","3985",Canalizacion tuberia en cuneta,1.25,MEDELLIN,6.287908,-75.53821,0.125,0.0625,0.03125,0
"1139","3987",Canalizacion tuberia en cuneta,1.4,MEDELLIN,6.25378649,-75.56604324,0.14,0.0699999999999999,0.0349999999999999,0
"1140","3991",Canalizacion tuberia en cuneta,1.6,MEDELLIN,6.29012099,-75.55706765,0.16,0.08,0.04,0
"1141","3993",Canalizacion tuberia en cuneta,1.7,MEDELLIN,6.24971875,-75.54842336,0.17,0.085,0.0425,0
"1142","3994",Canalizacion tuberia en cuneta,1.7,MEDELLIN,6.281509,-75.613963,0.17,0.085,0.0425,0
"1143","3995",Canalizacion tuberia en cuneta,1.8,MEDELLIN,6.267663,-75.628126,0.18,0.09,0.045,0
"1144","3996",Canalizacion tuberia en cuneta,2,BELLO,6.342537,-75.564322,0.2,0.1,0.05,0
"1145","3997",Canalizacion tuberia en cuneta,2,COPACABANA,6.347236,-75.509681,0.2,0.1,0.05,0
"1146","3998",Canalizacion tuberia en cuneta,2,MEDELLIN,6.28473202,-75.60567868,0.2,0.1,0.05,0
"1147","3999",Canalizacion tuberia en cuneta,2,MEDELLIN,6.28747584,-75.57210521,0.2,0.1,0.05,0
"1148","4000",Canalizacion tuberia en cuneta,2.1,MEDELLIN,6.239589,-75.550604,0.21,0.105,0.0525,0
"1149","4001",Canalizacion tuberia en cuneta,2.2,MEDELLIN,6.29069444,-75.55486669,0.22,0.11,0.055,0
"1150","4002",Canalizacion tuberia en cuneta,2.5,MEDELLIN,6.24971136,-75.5712851,0.25,0.125,0.0625,0
"1151","4003",Canalizacion tuberia en cuneta,2.8,BELLO,6.321871,-75.55949303,0.28,0.14,0.0699999999999999,0
"1152","4004",Canalizacion tuberia en cuneta,2.8,MEDELLIN,6.267208,-75.627844,0.28,0.14,0.0699999999999999,0
"1153","4005",Canalizacion tuberia en cuneta,3,BELLO,6.34178,-75.567041,0.3,0.15,0.075,0
"1154","4006",Canalizacion tuberia en cuneta,3,MEDELLIN,6.25377837,-75.56943632,0.3,0.15,0.075,0
"1155","4007",Canalizacion tuberia en cuneta,3,MEDELLIN,6.25549564,-75.56565889,0.3,0.15,0.075,0
"1156","4008",Canalizacion tuberia en cuneta,3,MEDELLIN,6.270461,-75.561899,0.3,0.15,0.075,0
"1157","4009",Canalizacion tuberia en cuneta,3.7,MEDELLIN,6.27391016,-75.58015945,0.37,0.185,0.0925,0
"1158","4010",Canalizacion tuberia en cuneta,3.8,MEDELLIN,6.23701405,-75.55361573,0.38,0.19,0.095,0
"1159","4011",Canalizacion tuberia en cuneta,4,MEDELLIN,6.267598,-75.628099,0.4,0.2,0.1,0
"1160","4012",Canalizacion tuberia en cuneta,4,MEDELLIN,6.2730761,-75.57188951,0.4,0.2,0.1,0
"1161","4013",Canalizacion tuberia en cuneta,4,MEDELLIN,6.29047636,-75.56257115,0.4,0.2,0.1,0
"1162","4014",Canalizacion tuberia en cuneta,4.1,MEDELLIN,6.2612577,-75.60450145,0.41,0.205,0.1025,0
"1163","4015",Canalizacion tuberia en cuneta,5,MEDELLIN,6.24095203,-75.55083638,0.5,0.25,0.125,0
"1164","4016",Canalizacion tuberia en cuneta,5,MEDELLIN,6.28488802,-75.56025267,0.5,0.25,0.125,0
"1165","4017",Canalizacion tuberia en cuneta,6.4,MEDELLIN,6.28717048,-75.57406227,0.64,0.32,0.16,0
"1166","4018",Canalizacion tuberia en cuneta,7,BELLO,6.35108,-75.518336,0.7,0.35,0.175,0
"1167","4019",Canalizacion tuberia en cuneta,17.7,MEDELLIN,6.287587,-75.609741,1.77,0.885,0.4425,0
"1168","4020",Canalizacion tuberia en cuneta,0.85,MEDELLIN,6.28835834,-75.53832778,0.085,0.0425,0.02125,0
"1169","4022",Canalizacion tuberia en cuneta,0.9,MEDELLIN,6.28826362,-75.53833036,0.09,0.045,0.0225,0
"1170","4023",Canalizacion tuberia en cuneta,1,MEDELLIN,6.27824274,-75.60418476,0.1,0.05,0.025,0
"1171","4024",Canalizacion tuberia en cuneta,1,MEDELLIN,6.28676516,-75.54923658,0.1,0.05,0.025,0
"1172","4025",Canalizacion tuberia en cuneta,1,MEDELLIN,6.28742,-75.542019,0.1,0.05,0.025,0
"1173","4026",Canalizacion tuberia en cuneta,1.25,MEDELLIN,6.30343227,-75.55399227,0.125,0.0625,0.03125,0
"1174","4027",Canalizacion tuberia en cuneta,1.4,MEDELLIN,6.29972654,-75.54610716,0.14,0.0699999999999999,0.0349999999999999,0
"1175","4028",Canalizacion tuberia en cuneta,1.6,MEDELLIN,6.23944551,-75.55617484,0.16,0.08,0.04,0
"1176","4029",Canalizacion tuberia en cuneta,2,MEDELLIN,6.30572867,-75.57710657,0.2,0.1,0.05,0
"1177","4030",Canalizacion tuberia en cuneta,2.5,MEDELLIN,6.25328619,-75.56516355,0.25,0.125,0.0625,0
"1178","4031",Canalizacion tuberia en cuneta,2.5,MEDELLIN,6.28772021,-75.53814423,0.25,0.125,0.0625,0
"1179","4032",Canalizacion tuberia en cuneta,3,MEDELLIN,6.28155441,-75.60703213,0.3,0.15,0.075,0
"1180","4033",Canalizacion tuberia en cuneta,3.45,MEDELLIN,6.25738964,-75.60521685,0.345,0.1725,0.08625,0
"1181","4034",Canalizacion tuberia en cuneta,3.6,MEDELLIN,6.24237406,-75.55549759,0.36,0.18,0.09,0
"1182","4035",Canalizacion tuberia en cuneta,3.85,MEDELLIN,6.26657172,-75.55985988,0.385,0.1925,0.09625,0
"1183","4036",Canalizacion tuberia en cuneta,3.9,MEDELLIN,6.24878193,-75.55782465,0.39,0.195,0.0975,0
"1184","4037",Canalizacion tuberia en cuneta,4,MEDELLIN,6.28668767,-75.5714339,0.4,0.2,0.1,0
"1185","4038",Canalizacion tuberia en cuneta,4.1,BELLO,6.350506,-75.565752,0.41,0.205,0.1025,0
"1186","4039",Canalizacion tuberia en cuneta,4.3,MEDELLIN,6.25929964,-75.55617129,0.43,0.215,0.1075,0
"1187","4040",Canalizacion tuberia en cuneta,5,MEDELLIN,6.25333342,-75.5706844,0.5,0.25,0.125,0
"1188","4041",Canalizacion tuberia en cuneta,5,MEDELLIN,6.27041354,-75.55738387,0.5,0.25,0.125,0
"1189","4042",Canalizacion tuberia en cuneta,6,BELLO,6.339257,-75.55235,0.6,0.3,0.15,0
"1190","4043",Canalizacion tuberia en cuneta,6,MEDELLIN,6.28625173,-75.56201555,0.6,0.3,0.15,0
"1191","4044",Canalizacion tuberia en cuneta,6.2,MEDELLIN,6.27779702,-75.57749147,0.62,0.31,0.155,0
"1192","4045",Canalizacion tuberia en cuneta,7,MEDELLIN,6.25172478,-75.58803432,0.7,0.35,0.175,0
"1193","4046",Canalizacion tuberia en cuneta,7.5,MEDELLIN,6.25360147,-75.58338874,0.75,0.375,0.1875,0
"1194","4047",Canalizacion tuberia en cuneta,9,MEDELLIN,6.287193,-75.538491,0.9,0.45,0.225,0
"1195","4048",Canalizacion tuberia en cuneta,10.95,MEDELLIN,6.25297196,-75.58805597,1.095,0.5475,0.27375,0
"1196","4099",Canalizacion tuberia en cuneta,1.6,EL RETIRO,6.06027132,-75.50287986,0.16,0.08,0.04,0
"1197","4100",Canalizacion tuberia en cuneta,1.6,EL RETIRO,6.06713732,-75.50015324,0.16,0.08,0.04,0
"1198","4102",Canalizacion tuberia en cuneta,1.8,LA CEJA,6.032716,-75.42799567,0.18,0.09,0.045,0
"1199","4116",Canalizacion tuberia en cuneta,1.1,EL RETIRO,6.05943652,-75.50338392,0.11,0.055,0.0275,0
"1200","4124",Canalizacion tuberia en cuneta,2.1,LA CEJA,6.02675371,-75.4343978,0.21,0.105,0.0525,0
"1201","4617",Canalizacion tuberia en concreto,0.2,MEDELLIN,6.27999869,-75.56380408,0.015,0.01,0.01,0
"1202","4618",Canalizacion tuberia en concreto,0.2,MEDELLIN,6.28328495,-75.56690093,0.015,0.01,0.01,0
"1203","4619",Canalizacion tuberia en concreto,0.2,MEDELLIN,6.28452542,-75.58867285,0.015,0.01,0.01,0
"1204","4620",Canalizacion tuberia en concreto,0.2,MEDELLIN,6.28878206,-75.53900252,0.015,0.01,0.01,0
"1205","4621",Canalizacion tuberia en concreto,0.2,MEDELLIN,6.291111,-75.548489,0.015,0.01,0.01,0
"1206","4622",Canalizacion tuberia en concreto,0.2,MEDELLIN,6.29969737,-75.54255554,0.015,0.01,0.01,0
"1207","4624",Canalizacion tuberia en concreto,0.3,MEDELLIN,6.21835106,-75.5966814,0.0225,0.015,0.015,0
"1208","4625",Canalizacion tuberia en concreto,0.3,MEDELLIN,6.22177404,-75.6227337,0.0225,0.015,0.015,0
"1209","4626",Canalizacion tuberia en concreto,0.3,MEDELLIN,6.221889,-75.621943,0.0225,0.015,0.015,0
"1210","4627",Canalizacion tuberia en concreto,0.3,MEDELLIN,6.221904,-75.621998,0.0225,0.015,0.015,0
"1211","4628",Canalizacion tuberia en concreto,0.3,MEDELLIN,6.222184,-75.623056,0.0225,0.015,0.015,0
"1212","4629",Canalizacion tuberia en concreto,0.3,MEDELLIN,6.22240203,-75.61483757,0.0225,0.015,0.015,0
"1213","4630",Canalizacion tuberia en concreto,0.3,MEDELLIN,6.22262794,-75.61400378,0.0225,0.015,0.015,0
"1214","4631",Canalizacion tuberia en concreto,0.3,MEDELLIN,6.22262951,-75.61399477,0.0225,0.015,0.015,0
"1215","4632",Canalizacion tuberia en concreto,0.3,MEDELLIN,6.22264043,-75.61710888,0.0225,0.015,0.015,0
"1216","4633",Canalizacion tuberia en concreto,0.3,MEDELLIN,6.224578,-75.626075,0.0225,0.015,0.015,0
"1217","4634",Canalizacion tuberia en concreto,0.3,MEDELLIN,6.225013,-75.626733,0.0225,0.015,0.015,0
"1218","4635",Canalizacion tuberia en concreto,0.3,MEDELLIN,6.24818962,-75.593252,0.0225,0.015,0.015,0
"1219","4636",Canalizacion tuberia en concreto,0.3,MEDELLIN,6.27584966,-75.61663606,0.0225,0.015,0.015,0
"1220","4637",Canalizacion tuberia en concreto,0.3,MEDELLIN,6.28164456,-75.56415154,0.0225,0.015,0.015,0
"1221","4638",Canalizacion tuberia en concreto,0.3,MEDELLIN,6.28811127,-75.53980024,0.0225,0.015,0.015,0
"1222","4639",Canalizacion tuberia en concreto,0.3,MEDELLIN,6.289697,-75.53897,0.0225,0.015,0.015,0
"1223","4640",Canalizacion tuberia en concreto,0.3,MEDELLIN,6.30040573,-75.54007378,0.0225,0.015,0.015,0
"1224","4642",Canalizacion tuberia en concreto,0.4,ENVIGADO,6.163281,-75.580799,0.03,0.02,0.02,0
"1225","4645",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.22261537,-75.61407581,0.03,0.02,0.02,0
"1226","4646",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.22262951,-75.61399477,0.03,0.02,0.02,0
"1227","4647",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.22264043,-75.61710888,0.03,0.02,0.02,0
"1228","4648",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.22264878,-75.61145757,0.03,0.02,0.02,0
"1229","4649",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.22352465,-75.62006008,0.03,0.02,0.02,0
"1230","4650",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.23943596,-75.54007618,0.03,0.02,0.02,0
"1231","4651",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.24964747,-75.62238604,0.03,0.02,0.02,0
"1232","4652",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.26762656,-75.61278674,0.03,0.02,0.02,0
"1233","4653",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.27470557,-75.56163678,0.03,0.02,0.02,0
"1234","4654",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.279199,-75.54766,0.03,0.02,0.02,0
"1235","4655",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.28076893,-75.55065645,0.03,0.02,0.02,0
"1236","4656",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.28242782,-75.53837811,0.03,0.02,0.02,0
"1237","4657",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.28620703,-75.53701191,0.03,0.02,0.02,0
"1238","4658",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.28671659,-75.53761481,0.03,0.02,0.02,0
"1239","4659",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.28690437,-75.54831494,0.03,0.02,0.02,0
"1240","4660",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.287112,-75.537365,0.03,0.02,0.02,0
"1241","4661",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.28718486,-75.53738317,0.03,0.02,0.02,0
"1242","4662",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.28726549,-75.53739602,0.03,0.02,0.02,0
"1243","4663",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.28767,-75.585597,0.03,0.02,0.02,0
"1244","4664",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.28770823,-75.53909896,0.03,0.02,0.02,0
"1245","4665",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.28839058,-75.5383998,0.03,0.02,0.02,0
"1246","4666",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.28882553,-75.54035235,0.03,0.02,0.02,0
"1247","4667",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.29027346,-75.53953196,0.03,0.02,0.02,0
"1248","4668",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.29275035,-75.5818889,0.03,0.02,0.02,0
"1249","4669",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.296344,-75.585277,0.03,0.02,0.02,0
"1250","4670",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.29658,-75.582992,0.03,0.02,0.02,0
"1251","4671",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.29679668,-75.57758095,0.03,0.02,0.02,0
"1252","4672",Canalizacion tuberia en concreto,0.4,MEDELLIN,6.30509444,-75.55315944,0.03,0.02,0.02,0
"1253","4673",Canalizacion tuberia en concreto,0.45,MEDELLIN,6.28832719,-75.53967124,0.03375,0.0225,0.0225,0
"1254","4674",Canalizacion tuberia en concreto,0.5,BELLO,6.31577084,-75.55766383,0.0375,0.025,0.025,0
"1255","4675",Canalizacion tuberia en concreto,0.5,BELLO,6.31838001,-75.55028524,0.0375,0.025,0.025,0
"1256","4676",Canalizacion tuberia en concreto,0.5,BELLO,6.34874249,-75.55005418,0.0375,0.025,0.025,0
"1257","4677",Canalizacion tuberia en concreto,0.5,ENVIGADO,6.16454995,-75.50603449,0.0375,0.025,0.025,0
"1258","4679",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.22177404,-75.6227337,0.0375,0.025,0.025,0
"1259","4680",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.22177404,-75.6227337,0.0375,0.025,0.025,0
"1260","4681",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.22179089,-75.62254831,0.0375,0.025,0.025,0
"1261","4682",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.22187136,-75.62179152,0.0375,0.025,0.025,0
"1262","4683",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.22262951,-75.61399477,0.0375,0.025,0.025,0
"1263","4684",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.22262951,-75.61399477,0.0375,0.025,0.025,0
"1264","4685",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.224347,-75.626406,0.0375,0.025,0.025,0
"1265","4686",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.22442,-75.626564,0.0375,0.025,0.025,0
"1266","4687",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.23076377,-75.58290266,0.0375,0.025,0.025,0
"1267","4688",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.23275386,-75.55241901,0.0375,0.025,0.025,0
"1268","4689",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.26769921,-75.54459711,0.0375,0.025,0.025,0
"1269","4690",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.273957,-75.632273,0.0375,0.025,0.025,0
"1270","4691",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.27711606,-75.53936967,0.0375,0.025,0.025,0
"1271","4692",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.2785927,-75.62487187,0.0375,0.025,0.025,0
"1272","4693",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.28714999,-75.53727715,0.0375,0.025,0.025,0
"1273","4694",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.28727174,-75.53742806,0.0375,0.025,0.025,0
"1274","4695",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.28731523,-75.53880829,0.0375,0.025,0.025,0
"1275","4696",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.28787975,-75.53989782,0.0375,0.025,0.025,0
"1276","4697",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.28802324,-75.53829443,0.0375,0.025,0.025,0
"1277","4698",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.28815886,-75.54055925,0.0375,0.025,0.025,0
"1278","4699",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.288478,-75.5384001,0.0375,0.025,0.025,0
"1279","4700",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.28908095,-75.53955708,0.0375,0.025,0.025,0
"1280","4701",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.29061684,-75.53852448,0.0375,0.025,0.025,0
"1281","4702",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.29151651,-75.53832462,0.0375,0.025,0.025,0
"1282","4703",Canalizacion tuberia en concreto,0.5,MEDELLIN,6.2956769,-75.54618347,0.0375,0.025,0.025,0
"1283","4704",Canalizacion tuberia en concreto,0.6,BELLO,6.32769,-75.5437,0.045,0.03,0.03,0
"1284","4706",Canalizacion tuberia en concreto,0.6,COPACABANA,6.38730668,-75.48439376,0.045,0.03,0.03,0
"1285","4707",Canalizacion tuberia en concreto,0.6,ENVIGADO,6.17211,-75.577086,0.045,0.03,0.03,0
"1286","4708",Canalizacion tuberia en concreto,0.6,ENVIGADO,6.1722037,-75.59126444,0.045,0.03,0.03,0
"1287","4709",Canalizacion tuberia en concreto,0.6,ITAGUI,6.18305463,-75.59876548,0.045,0.03,0.03,0
"1288","4713",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.2015397,-75.59683466,0.045,0.03,0.03,0
"1289","4714",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.2216535,-75.62275717,0.045,0.03,0.03,0
"1290","4715",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.22177404,-75.6227337,0.045,0.03,0.03,0
"1291","4716",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.221881,-75.621915,0.045,0.03,0.03,0
"1292","4717",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.221917,-75.622747,0.045,0.03,0.03,0
"1293","4718",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.221967,-75.622123,0.045,0.03,0.03,0
"1294","4719",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.22198541,-75.62341605,0.045,0.03,0.03,0
"1295","4720",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.22217206,-75.62323366,0.045,0.03,0.03,0
"1296","4721",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.22226805,-75.62372182,0.045,0.03,0.03,0
"1297","4722",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.22241503,-75.61477755,0.045,0.03,0.03,0
"1298","4723",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.22263422,-75.61396776,0.045,0.03,0.03,0
"1299","4724",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.22515843,-75.6258515,0.045,0.03,0.03,0
"1300","4725",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.22515843,-75.6258515,0.045,0.03,0.03,0
"1301","4726",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.22515843,-75.6258515,0.045,0.03,0.03,0
"1302","4727",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.22515843,-75.6258515,0.045,0.03,0.03,0
"1303","4728",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.22809878,-75.53300609,0.045,0.03,0.03,0
"1304","4729",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.23306637,-75.63140571,0.045,0.03,0.03,0
"1305","4730",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.233763,-75.613436,0.045,0.03,0.03,0
"1306","4731",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.242799,-75.551194,0.045,0.03,0.03,0
"1307","4732",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.248832,-75.62367,0.045,0.03,0.03,0
"1308","4733",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.2490863,-75.54020779,0.045,0.03,0.03,0
"1309","4734",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.250659,-75.626937,0.045,0.03,0.03,0
"1310","4735",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.251446,-75.625883,0.045,0.03,0.03,0
"1311","4736",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.253118,-75.545258,0.045,0.03,0.03,0
"1312","4737",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.258965,-75.619032,0.045,0.03,0.03,0
"1313","4738",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.25945,-75.629522,0.045,0.03,0.03,0
"1314","4739",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.26364053,-75.61004184,0.045,0.03,0.03,0
"1315","4740",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.26423641,-75.54285973,0.045,0.03,0.03,0
"1316","4741",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.268608,-75.626775,0.045,0.03,0.03,0
"1317","4742",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.27790001,-75.55314996,0.045,0.03,0.03,0
"1318","4743",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.278654,-75.544578,0.045,0.03,0.03,0
"1319","4744",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.27902,-75.54778001,0.045,0.03,0.03,0
"1320","4745",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.27913619,-75.59605104,0.045,0.03,0.03,0
"1321","4746",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.282601,-75.547448,0.045,0.03,0.03,0
"1322","4747",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.28331228,-75.5527877,0.045,0.03,0.03,0
"1323","4748",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.28356091,-75.55105784,0.045,0.03,0.03,0
"1324","4749",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.28440974,-75.58177202,0.045,0.03,0.03,0
"1325","4750",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.28447682,-75.55140038,0.045,0.03,0.03,0
"1326","4751",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.286335,-75.53712,0.045,0.03,0.03,0
"1327","4752",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.286466,-75.537328,0.045,0.03,0.03,0
"1328","4753",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.286718,-75.537579,0.045,0.03,0.03,0
"1329","4754",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.28679724,-75.53761488,0.045,0.03,0.03,0
"1330","4755",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.28699786,-75.53885098,0.045,0.03,0.03,0
"1331","4756",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.287088,-75.538636,0.045,0.03,0.03,0
"1332","4757",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.287112,-75.537365,0.045,0.03,0.03,0
"1333","4758",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.28714999,-75.53727715,0.045,0.03,0.03,0
"1334","4759",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.28721997,-75.53808183,0.045,0.03,0.03,0
"1335","4760",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.28729039,-75.53882111,0.045,0.03,0.03,0
"1336","4761",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.2873,-75.53869,0.045,0.03,0.03,0
"1337","4762",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.28736491,-75.53878265,0.045,0.03,0.03,0
"1338","4763",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.287366,-75.538679,0.045,0.03,0.03,0
"1339","4764",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.287629,-75.590954,0.045,0.03,0.03,0
"1340","4765",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.28795145,-75.53828285,0.045,0.03,0.03,0
"1341","4766",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.28811239,-75.53852614,0.045,0.03,0.03,0
"1342","4767",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.28812627,-75.5382092,0.045,0.03,0.03,0
"1343","4768",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.28815941,-75.53945962,0.045,0.03,0.03,0
"1344","4769",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.28836468,-75.53988109,0.045,0.03,0.03,0
"1345","4770",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.28844117,-75.53879659,0.045,0.03,0.03,0
"1346","4771",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.28864651,-75.54309704,0.045,0.03,0.03,0
"1347","4772",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.2887095,-75.53944105,0.045,0.03,0.03,0
"1348","4773",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.2888354,-75.54355109,0.045,0.03,0.03,0
"1349","4774",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.288906,-75.539119,0.045,0.03,0.03,0
"1350","4775",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.28913563,-75.53859139,0.045,0.03,0.03,0
"1351","4776",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.28928765,-75.53854649,0.045,0.03,0.03,0
"1352","4777",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.28984814,-75.55440675,0.045,0.03,0.03,0
"1353","4778",Canalizacion tuberia en concreto,0.6,MEDELLIN,6.29097284,-75.53839404,0.045,0.03,0.03,0
